CustomerID,ProductID,Quantity,Price,TransactionDate,PaymentMethod,StoreLocation,ProductCategory,DiscountAppliedPct,TotalAmount
714733,A,8,53.5295725,5/28/2023 3:34,Debit Card,"USCGC West
FPO AP 53323",Electronics,5.013275884,406.7678988
500918,B,2,45.14598528,11/02/2023 17:29,Credit Card,"097 Jason Plain Apt. 639
Wiseberg, MH 13898",Electronics,1.545060553,88.89690494
997297,D,4,91.50672729,04/10/2024 18:24,Cash,"4903 Williamson Trail
Jessicaton, VT 36786",Electronics,3.870393791,351.8602264
135712,D,2,94.5467051,05/09/2023 15:36,Cash,"11507 Nicole Cliffs Apt. 607
Davishaven, LA 18345",Books,9.44843423,171.2270437
475445,A,9,50.62857444,03/12/2024 21:53,PayPal,"96728 Tammy Locks Suite 925
New Davidfort, NY 67882",Clothing,2.500012244,444.2656849
520459,B,2,11.77104813,09/03/2023 00:36,PayPal,"9088 Allison Islands
South Maria, AS 05173",Books,1.080241103,23.28778486
418600,C,2,12.9216053,12/05/2023 01:43,Debit Card,"959 Lewis Vista Suite 054
Danahaven, MH 61956",Books,15.28884794,21.89208142
928687,B,5,64.81300691,4/22/2024 5:08,Cash,"3939 John Summit Suite 310
North Kathleen, AR 55125",Electronics,6.134017472,304.1868287
355760,A,5,86.68184585,4/13/2024 6:09,Cash,"6491 Mitchell Stream
Timothyton, MN 45549",Books,1.049347787,428.8612591
482237,B,7,88.77141815,2/28/2024 0:32,PayPal,"9360 William Mission Suite 727
North Jose, AL 46604",Books,6.447333679,581.3362003
940996,B,1,91.10331874,7/14/2023 11:04,Cash,"026 Mendez Circles Apt. 268
West Elizabeth, IN 97139",Clothing,19.0194461,73.77597214
941622,C,2,82.67635735,11/23/2023 17:06,Debit Card,"2218 Barbara Stream
East Kristinfort, OR 06556",Electronics,6.146440681,155.1894082
365773,C,6,88.50246681,8/24/2023 8:09,PayPal,"19372 Byrd Pike Apt. 925
Arellanoton, NJ 59403",Clothing,5.888255426,499.7472931
348473,A,2,85.74793011,04/07/2024 05:23,Cash,"PSC 5038, Box 0696
APO AA 05115",Books,6.379153041,160.5558768
909583,B,4,85.61676352,4/24/2024 13:42,Debit Card,"616 Jessica Street
Amandaborough, ID 86977",Electronics,7.698778998,316.1012725
853551,A,6,39.47213162,10/19/2023 15:45,PayPal,"PSC 5180, Box 2619
APO AA 74922",Home Decor,9.773183613,213.6866863
353735,C,7,45.43303326,11/27/2023 22:04,Cash,"8251 Charles Light Suite 735
Lake Lisaport, MN 70356",Books,1.967855823,311.7728367
728677,A,5,38.53484829,8/30/2023 11:32,PayPal,"0556 Sullivan Crest Suite 319
Christinechester, IL 91823",Electronics,19.93966341,154.2556462
836019,B,8,23.91145879,03/10/2024 21:21,PayPal,"05578 Hunter Expressway
Williamsburgh, AR 37730",Books,9.471533624,173.1734154
130922,A,6,39.88555694,1/29/2024 8:55,Cash,"228 Craig Stream Suite 745
West Ryanfurt, DE 11785",Home Decor,6.268410165,224.3121998
761715,B,5,91.6661648,8/19/2023 16:33,Credit Card,"1413 Jennifer Squares Apt. 243
East Todd, LA 61301",Books,16.81390754,381.267503
649893,D,4,97.39724565,11/18/2023 19:21,Cash,"1526 James Key
Normanmouth, MO 79988",Books,14.91996276,331.4624515
635804,C,6,23.54334102,1/21/2024 20:44,Debit Card,"7873 Reed Field Apt. 359
East Juliachester, NJ 52728",Clothing,5.384632025,133.6537124
269762,D,6,69.58195325,05/07/2023 05:09,Credit Card,"64680 Arnold Meadows
Julieside, MO 58314",Electronics,14.82146726,355.613321
919672,B,6,97.02610686,08/07/2023 00:35,Credit Card,"17037 Cooper Corner
Lake Sean, MI 98589",Books,8.719668064,531.3945144
761038,A,1,28.600403,03/12/2024 16:45,PayPal,"1851 Henson Turnpike Apt. 774
West Chelsea, AK 13202",Electronics,8.132669409,26.27442677
467603,A,6,85.60391927,11/21/2023 22:58,Cash,"81227 Hopkins Parkways Apt. 545
East Nathanport, CO 79260",Home Decor,1.899588217,503.8667838
801264,D,1,36.68342414,05/12/2023 20:52,Cash,"1581 Lisa Forest Suite 515
West Timothy, CO 51223",Clothing,19.46484519,29.54305242
669876,A,5,46.93007359,6/14/2023 8:43,PayPal,"744 Boyer Walks
Valenciafort, MD 41806",Electronics,12.37002252,205.6240646
778424,C,7,92.46259036,12/08/2023 13:07,Cash,"16844 Keith Brook
Josephfort, GA 11922",Books,13.61280512,559.1308669
139926,A,1,15.2299531,10/11/2023 09:38,Cash,"27277 Kelly Centers Suite 079
Zimmermanshire, WA 73351",Home Decor,10.35430881,13.65299673
272432,B,1,50.36775901,4/15/2024 7:56,Debit Card,"3840 Stanley Row
Robinsonside, CT 73848",Home Decor,16.39031581,42.11232424
748818,A,6,55.51431332,01/12/2024 18:54,Credit Card,"49343 Derrick Wall Apt. 706
South Blakemouth, GA 95843",Clothing,18.62094791,271.0621317
600323,C,7,91.08496591,04/11/2024 16:04,Credit Card,"395 Maxwell Drives
East Matthew, TX 58877",Clothing,9.844800276,574.8248305
785635,D,6,61.64031633,11/19/2023 8:09,Cash,"9891 Amy Knolls Apt. 382
Port Mark, MN 03773",Books,2.435520395,360.8343231
491777,A,5,95.05763332,11/05/2023 15:36,Debit Card,"251 Chang Squares
South Bryanside, ND 72676",Home Decor,18.03119195,389.588045
718618,C,6,38.60908984,11/26/2023 12:20,Cash,"680 Walters Fort
New Allisonshire, WI 43567",Electronics,2.003305518,227.0137909
113904,B,3,54.42868969,03/12/2024 06:06,Debit Card,"PSC 9247, Box 8662
APO AP 31144",Books,12.41739023,143.0102007
121316,B,9,12.04426368,3/21/2024 16:36,PayPal,"340 Sara Springs
Smithview, ME 39695",Home Decor,17.63779297,89.27929251
140768,B,5,98.99053049,12/17/2023 17:58,Debit Card,"996 Ramos Station
East Austin, ID 78815",Electronics,2.862506634,480.7845999
388714,C,2,30.99554134,05/09/2023 17:52,Debit Card,"6015 Wilkinson Hills
Dustinmouth, MN 18313",Home Decor,6.07544405,58.22484913
257994,A,7,93.59322157,9/21/2023 6:10,Cash,"USNV Hughes
FPO AP 59724",Electronics,8.688725429,598.2281447
969029,B,3,46.0204646,06/05/2023 21:49,PayPal,"042 Justin Forest Apt. 474
Juliefort, GA 44594",Clothing,1.780302834,135.6034829
848668,C,1,24.86823784,3/28/2024 9:33,PayPal,"63870 Vasquez Loaf
Lake Catherineberg, MA 65157",Books,4.565583426,23.7328577
408464,D,3,47.78827264,01/10/2024 11:26,Cash,"6447 Murphy Villages
New Susanhaven, VI 93355",Books,10.23894359,128.6857751
608652,C,9,39.16057462,11/04/2023 22:37,Credit Card,"PSC 7716, Box 1924
APO AA 65193",Clothing,9.20267962,320.0107716
302232,D,5,95.66295977,2/14/2024 4:43,Credit Card,"79164 Stephens Ranch
East Shane, IN 53683",Books,4.697362643,455.8466182
302739,A,7,79.40391989,8/17/2023 18:19,Credit Card,"20523 Good Village Suite 514
Chelseaside, CT 01602",Books,18.78031124,451.4413162
959234,C,3,28.66914805,2/18/2024 3:43,Credit Card,"108 Jose Plains
Jefftown, AS 87214",Clothing,14.31735096,73.69345653
358210,C,4,58.60992927,06/05/2023 06:35,Credit Card,"55622 Teresa Island
Hendersonton, IN 87364",Electronics,11.16700582,208.2598202
664079,B,1,70.29382685,4/26/2024 18:57,Cash,"519 Martin Alley
Lake Glendafort, NE 91018",Books,13.0823063,61.09777311
581185,D,3,62.13981977,10/30/2023 9:59,Cash,"USCGC Roberts
FPO AE 99253",Clothing,3.534301896,179.8308328
811288,C,7,92.50288122,09/08/2023 15:28,Debit Card,"6912 Simon Ferry Suite 405
Williamshire, NH 20082",Home Decor,6.845468605,603.1943787
602343,D,4,20.16859264,3/31/2024 9:06,Debit Card,"USS Garcia
FPO AE 98080",Books,5.192142472,76.48564232
29351,B,2,13.63935804,09/01/2023 08:59,Debit Card,"3078 Zachary View Suite 276
Port Joel, FL 12605",Home Decor,16.70973395,22.72051519
676939,D,5,65.07393756,11/13/2023 1:06,Debit Card,"987 Sara Isle
Pamelashire, NJ 53290",Home Decor,13.42307577,281.6950681
831974,B,5,77.07862542,8/30/2023 19:38,Credit Card,"88407 David Flats
East Crystalville, MT 28277",Electronics,3.168705843,373.1811526
817605,A,2,82.85223146,02/05/2024 04:54,Credit Card,"548 Brenda View
Robbinsburgh, KY 99034",Home Decor,4.978568829,157.4547522
135607,D,6,29.00151132,1/13/2024 15:25,PayPal,"42281 Gray Manor Apt. 181
Hayeshaven, IA 28672",Home Decor,13.50747994,150.504828
907035,C,4,27.11085668,5/23/2023 21:39,Debit Card,"USNS Howell
FPO AE 21961",Home Decor,8.34478898,99.39405159
665201,D,1,85.47178673,06/02/2023 15:44,Debit Card,"76724 Sims Estate Apt. 068
South Amber, PA 14421",Electronics,17.36808384,70.62697515
119915,A,3,40.3780168,10/06/2023 21:01,Cash,"9983 Monica Squares Apt. 069
Pottsstad, MS 60391",Books,11.48465649,107.2222208
809690,C,9,69.37014438,02/01/2024 02:10,Debit Card,"112 Bowman Trace
North Christine, LA 85162",Electronics,3.300774173,603.7235331
216382,D,7,23.57300806,09/01/2023 18:26,Cash,"Unit 2962 Box 8476
DPO AA 65253",Books,10.50307203,147.6798263
833882,D,6,82.08956528,9/19/2023 3:06,Debit Card,"54811 Sutton Square
East Loriville, TN 03537",Clothing,17.42571543,406.7092274
2688,A,1,96.47948218,02/09/2024 14:21,Cash,"411 Stewart Crossroad
New Annville, KY 82000",Home Decor,5.691810604,90.98805278
562997,C,9,97.44847044,10/05/2023 01:11,Debit Card,"20221 Lindsay Trace Apt. 550
Lopezside, GA 04208",Home Decor,7.681575541,809.6660332
33511,D,9,56.71111309,11/20/2023 10:33,Debit Card,"Unit 8766 Box 3339
DPO AP 91796",Electronics,16.26456832,427.3856582
693507,D,1,31.53663865,8/31/2023 1:40,Debit Card,"164 Kyle Wall Suite 875
Timothyside, NH 28521",Home Decor,1.494187172,31.06542224
688006,B,6,22.69080683,03/01/2024 14:03,PayPal,"3693 Joanna Lights
Johnsonmouth, CO 39118",Clothing,8.832807168,124.1194297
529490,A,7,32.11602764,11/15/2023 3:09,PayPal,"5946 Cummings Union Apt. 073
Harrisonberg, VT 21373",Electronics,2.318679371,219.5995196
666217,D,2,65.94696795,6/24/2023 15:57,PayPal,"38194 Martinez Prairie
Morrisport, MN 57386",Electronics,9.648272555,119.1684495
653654,D,8,49.22896585,10/02/2023 20:09,Debit Card,"15464 Anthony Stravenue Apt. 253
New Reginafort, SD 84638",Books,14.49304291,336.7535256
871651,A,8,52.96638369,7/20/2023 8:54,Cash,"5688 Jill Meadows Suite 277
South Arthurchester, CT 47335",Home Decor,7.599385474,391.5301121
807060,D,6,52.68577863,5/26/2023 23:51,Credit Card,"03073 Kevin Springs Suite 616
North Carlos, PW 25031",Books,19.88993366,253.2396733
779004,A,9,81.41016317,3/27/2024 16:56,Cash,"6968 Joshua Spring
Alvarezfort, AK 90226",Electronics,13.2230652,635.8071979
47948,C,3,84.82129371,1/31/2024 12:16,PayPal,"4575 Phillips Station
Port Michael, LA 74782",Books,16.76296406,211.8081922
565791,B,2,11.25573411,7/26/2023 21:19,Credit Card,"260 Vazquez Springs Suite 210
Barrymouth, NC 01514",Home Decor,11.10769349,20.01096333
111414,D,2,92.63991331,1/15/2024 10:17,Cash,"104 Susan Overpass
East Kelly, CA 05974",Books,10.57649811,165.6837093
74514,D,6,44.95838813,04/08/2024 20:34,PayPal,"PSC 5630, Box 9834
APO AA 86156",Books,0.018859096,269.6994563
362696,D,7,31.67347838,1/21/2024 3:15,Debit Card,"872 Whitaker Square
West Denisemouth, ND 23189",Electronics,2.737404666,215.6451297
838135,D,6,99.64149264,02/04/2024 07:12,PayPal,"8985 Tara Canyon
Jenniferfort, OK 25652",Electronics,12.2827145,524.4168755
925246,C,3,21.02749392,5/18/2023 11:34,Cash,"233 Matthew Freeway
West Kennethland, NV 83010",Books,17.25319928,52.19873546
289566,D,5,38.89448597,3/25/2024 0:30,Credit Card,"0019 Jeremy Alley
West Toddborough, TN 67599",Books,13.16338018,168.8732846
909522,B,8,91.63905918,2/19/2024 23:07,Cash,"USS Perez
FPO AA 66994",Home Decor,13.81052774,631.865772
119183,B,6,52.80686644,1/14/2024 6:20,Credit Card,"291 Brett Parkways
Port Susan, AZ 12074",Home Decor,10.28190665,284.2638824
156373,B,2,93.32270548,06/06/2023 01:27,PayPal,"222 Medina Way
West Brad, PA 11382",Books,19.76977879,149.7460261
618293,C,7,31.73626513,07/06/2023 09:13,Debit Card,"1961 Choi Forge
Padillaport, CT 13776",Clothing,16.21791804,186.1251256
649569,C,8,46.66763244,12/01/2023 10:04,PayPal,"016 Cheryl Mountains
Debbiefort, CA 62332",Clothing,15.20437299,316.5768923
702503,D,4,14.64874608,06/11/2023 17:17,PayPal,"34285 Lisa Tunnel
Lake Danielletown, FL 98239",Electronics,12.40415272,51.32677297
879678,C,1,50.88415711,9/24/2023 0:43,Credit Card,"8059 Megan Green
Seanland, MD 86897",Books,6.031408508,47.81512573
37913,C,2,10.04463511,11/12/2023 18:32,Debit Card,"3596 Patterson Unions
New David, IA 91274",Books,11.71032084,17.73675222
251225,C,4,38.51930167,12/25/2023 13:21,Cash,"2041 Ellis Burg Suite 165
Jessicahaven, TN 35075",Electronics,10.07851051,138.5485192
908628,C,7,74.36021007,6/13/2023 11:42,PayPal,"PSC 7599, Box 8783
APO AP 28233",Books,3.046837155,504.662029
980814,A,2,75.17329678,12/18/2023 14:02,Debit Card,"66462 Sharon Cape Suite 472
Smithmouth, VT 35307",Electronics,9.296367784,136.3698213
99775,B,6,48.50084185,02/08/2024 11:19,Debit Card,"06571 Newton Stravenue Suite 449
Port Jeffreyberg, PA 77328",Electronics,17.22124384,240.8903617
501893,D,2,11.16631952,11/06/2023 22:32,Debit Card,"82916 Megan Union Suite 808
Jacquelineside, NE 02501",Electronics,7.968649391,20.55302933
615985,D,7,21.78990145,8/19/2023 9:20,Debit Card,"8812 Barry Inlet Suite 963
North Angela, FM 84819",Books,5.905551103,143.5216138
433419,D,2,31.78622919,2/22/2024 9:24,Cash,"791 Harding Field
Melissaside, AS 72579",Clothing,8.510000866,58.16244162
325560,D,3,11.48106809,5/13/2023 3:32,Credit Card,"5399 Jacqueline Street Apt. 806
Meganton, AL 28821",Clothing,10.55090247,30.80913537
531087,C,9,29.53180244,09/09/2023 07:29,PayPal,"085 Ibarra Rest
Lake Bradley, GU 28732",Clothing,8.441268671,243.3504929
928757,D,4,57.1241564,12/28/2023 15:21,Debit Card,"493 Helen Overpass
New Andreton, AS 01604",Clothing,2.257195697,223.3390096
655292,A,5,21.3149696,5/26/2023 9:50,Credit Card,"2670 David Forest Suite 765
Wallaceport, MH 51371",Electronics,1.499758097,104.9764831
441856,B,9,87.9656178,04/06/2024 18:09,Debit Card,"51275 Michael Summit Apt. 858
South Gerald, WV 80887",Electronics,12.78841049,690.4459216
823598,C,7,15.39826031,10/15/2023 13:32,Credit Card,"0334 Sandoval Forge
Woodtown, NV 36580",Electronics,2.407822797,105.1924824
315069,B,8,79.82794827,04/12/2024 17:52,PayPal,"55497 Sarah Isle
North Melissa, WY 24578",Home Decor,17.48849111,526.9379571
977241,D,3,50.16625954,2/17/2024 9:31,Cash,"USS Stephens
FPO AE 68627",Home Decor,10.21325408,135.127956
342123,B,4,65.15626119,7/15/2023 1:28,Credit Card,"31983 Christine Field
New Alanfort, DC 26945",Books,15.27006932,220.8274198
825003,C,7,53.51169777,01/02/2024 09:38,Debit Card,"274 Maria Point
Myersstad, UT 39749",Books,11.47490386,331.5989733
492625,D,4,48.53754289,9/21/2023 2:33,Debit Card,"1651 Danielle Bridge Apt. 554
Williamsonland, KS 05730",Books,5.854066946,182.7844905
13758,B,2,71.23025123,06/10/2023 18:10,Debit Card,"21316 Cassandra Mills
East Timothyburgh, WI 10268",Books,1.987818533,139.6286462
277150,D,6,30.4414169,7/15/2023 20:50,Credit Card,"291 Emily Island Suite 267
Jonathanville, VT 70601",Home Decor,6.005860323,171.6788875
901001,B,9,53.80923896,02/02/2024 18:30,Cash,"5649 Fowler Creek
Richardview, GA 34373",Clothing,4.545641046,462.269377
300737,A,2,82.66301005,06/02/2023 16:40,Debit Card,"55388 Wilson Union
New Angelamouth, AR 88655",Books,4.088409684,158.5668151
422549,C,1,23.9628186,7/19/2023 14:19,Cash,"USCGC Lopez
FPO AA 42702",Home Decor,18.79682398,19.45856976
291378,B,8,18.34576016,9/17/2023 6:37,Cash,"514 Amanda Groves Apt. 254
Port Christinebury, TN 68441",Electronics,15.00764042,124.7399555
101891,C,1,64.3252267,09/04/2023 00:29,Cash,"238 Warner Route
New Tonya, MH 48739",Clothing,8.702673496,58.72721225
904274,B,1,96.72215635,7/29/2023 9:00,Debit Card,"6356 Frank Harbors Apt. 401
Lake Stephanie, VI 06596",Clothing,16.11838617,81.13210567
918912,B,3,48.62902217,7/28/2023 17:00,Debit Card,"7278 Melissa Ramp
Port Monicaside, CA 58119",Electronics,3.880754058,140.2255483
293498,B,5,83.31638776,11/03/2023 04:27,Cash,"33572 Wiggins Village Apt. 870
Rachelborough, MS 43146",Clothing,0.276657029,415.4294356
853596,B,9,52.32114303,7/28/2023 23:42,Debit Card,"39311 Jackson Locks
North Kari, MO 26555",Electronics,3.908581748,452.4851554
862364,B,2,31.1188159,1/20/2024 12:24,Credit Card,"3512 Tammy Bypass
Sosafurt, WY 73635",Clothing,8.890314946,56.70451032
144968,A,1,53.65605238,12/26/2023 21:20,Debit Card,"67416 Scott Glens Suite 197
South Stevenshire, TX 81998",Books,12.05008613,47.19045185
684558,A,1,49.7699663,8/28/2023 2:44,Cash,"34672 Thompson Island
Phillipsmouth, ME 17246",Home Decor,11.82033431,43.8869899
338631,C,8,32.71361392,01/01/2024 05:34,Cash,"5461 James Walk Apt. 164
Batesborough, AK 22038",Electronics,5.127003862,248.2910854
690191,A,2,41.78183917,2/18/2024 20:49,Credit Card,"USS Rich
FPO AP 35437",Clothing,19.33334451,67.40802452
58741,B,9,45.2884649,08/08/2023 21:45,PayPal,"83474 Kayla Valleys Apt. 012
Dianaberg, AR 82588",Books,13.2805729,353.4650757
646054,A,9,87.33615545,9/16/2023 5:57,Cash,"118 Christopher Mountain
Johnshire, MP 65330",Home Decor,2.553120675,765.9572221
182160,D,2,37.67340098,11/26/2023 6:44,Debit Card,"084 Rebecca Highway Suite 230
Donovanmouth, GU 74241",Home Decor,14.4285783,64.47532965
820373,A,3,93.26365559,06/03/2023 01:00,Credit Card,"3965 Smith Haven
Jessicahaven, WY 27818",Books,18.68367869,227.5157215
726092,B,2,11.214411,5/21/2023 1:13,Cash,"550 Oneill Lights
Jacobfurt, SC 83544",Books,4.266935942,21.47179854
683880,C,6,21.5555564,08/07/2023 18:23,Credit Card,"9258 Nolan Court
East Jessica, VA 82221",Clothing,2.097445636,126.6206419
992342,C,7,12.43713087,5/25/2023 23:03,PayPal,"05688 Dorsey Turnpike
Gomezmouth, KY 00979",Clothing,18.77885546,70.71106027
551840,D,6,79.09081109,12/31/2023 21:40,PayPal,"1754 Morrow Camp Suite 430
West David, MN 98786",Electronics,12.90070884,413.325215
829343,B,3,21.20969795,3/26/2024 16:52,Cash,"241 Brown Expressway Suite 170
Kylechester, AK 79982",Electronics,17.17589553,52.70022717
771053,A,3,61.66704419,7/19/2023 5:35,Cash,"420 Harris Squares Suite 059
Watsonmouth, PR 85517",Home Decor,18.43986096,150.887181
243811,D,2,80.00956964,10/02/2023 21:51,Debit Card,"65897 Garcia Wall Apt. 102
East Stevenmouth, UT 48426",Books,15.57605651,135.0944677
688551,C,2,54.04240575,4/18/2024 22:13,Credit Card,"PSC 1725, Box 0816
APO AE 88792",Home Decor,8.388282586,99.01835208
775203,A,5,18.81403316,8/16/2023 6:23,Cash,"914 Mcclain Courts Suite 645
New Devinfort, ND 91702",Clothing,11.91474766,82.86194294
732282,A,8,85.36998534,03/02/2024 12:19,PayPal,"Unit 2758 Box 3331
DPO AP 06155",Clothing,14.0520923,586.9897296
525855,B,6,28.56001549,02/12/2024 13:33,Debit Card,"95520 Webb Prairie
Jillville, GU 75442",Clothing,15.54373903,144.7243273
825803,B,9,18.49861831,10/02/2023 12:21,Cash,"06809 Hughes Inlet Suite 444
East Tanyafort, MO 77378",Electronics,5.98889542,156.5167987
439318,B,5,79.07804726,9/17/2023 18:57,Cash,"PSC 3322, Box 5703
APO AE 48584",Books,5.835838748,372.3158997
241034,B,4,12.51130099,11/21/2023 3:09,PayPal,"33922 Sweeney Parks Suite 654
East Pamela, HI 65553",Home Decor,9.240135143,45.42095947
885894,C,9,65.60072398,06/09/2023 11:56,Cash,"274 Daniel Locks Apt. 958
Lawrenceland, AS 07926",Clothing,14.80075394,503.0219002
465636,A,5,47.83440835,12/10/2023 16:51,Debit Card,"1788 Kidd Shore
Shawport, WA 18837",Books,19.14900178,193.3729832
389747,B,1,49.09600347,8/15/2023 17:56,Cash,"61842 Frank Parks
Elizabethfort, ME 76562",Home Decor,15.16169839,41.65221551
759452,C,5,82.39903221,9/15/2023 4:33,Debit Card,"648 Ashley Forges Suite 558
New Troy, MD 61308",Home Decor,12.4314971,360.7779946
783627,D,5,14.2026518,4/25/2024 7:04,Debit Card,"8579 Bailey Village
Boydborough, NV 93795",Books,6.30677137,66.53461513
559376,A,5,76.74831162,8/25/2023 15:16,PayPal,"416 Isabel Forges Apt. 681
New Cassandra, NM 86189",Electronics,5.031188047,364.4347987
404625,D,2,73.4937295,11/28/2023 13:21,Cash,"465 Bryant Fields
Lake Kristinaview, VI 04569",Home Decor,6.987785751,136.7162903
219291,C,6,90.0391647,4/27/2024 1:57,Credit Card,"3807 Lopez Estates
Michaelmouth, RI 11935",Electronics,15.85258921,454.5937548
21173,C,5,61.94426356,12/07/2023 08:39,Debit Card,"293 Moore Village
Port Jennifer, TX 65669",Clothing,3.179719083,299.87305
81289,D,2,24.40874207,10/14/2023 18:04,Cash,"1011 Luke Shoal
Woodsmouth, AK 08492",Home Decor,18.41084428,39.82977315
209565,C,8,14.18396852,02/09/2024 11:45,Cash,"683 Theodore Ford Suite 749
Port Richard, HI 49677",Electronics,2.009840293,111.1911473
104664,A,6,49.78132713,2/23/2024 18:21,PayPal,"793 Garcia Forest
New Susanberg, AS 51279",Books,2.48603487,291.2624759
813579,C,3,74.81869364,03/02/2024 19:03,Credit Card,"35351 Gonzalez Ridge Suite 841
Natashahaven, AL 56720",Clothing,6.89971246,208.9692567
448741,C,9,13.80748062,1/21/2024 22:11,PayPal,"559 Ferguson Forks
Lake Elizabeth, SC 45338",Clothing,14.66407425,106.0446727
968114,D,4,32.34217357,03/03/2024 11:24,Credit Card,"72946 Karen Hill Suite 391
Copelandfort, SD 26071",Home Decor,16.50235788,108.0198094
94807,A,3,79.37077372,10/09/2023 21:59,Cash,"77086 Wallace Cliffs Apt. 328
Michaelville, ME 99249",Home Decor,5.098154439,225.9729873
112878,C,7,30.73834097,06/12/2023 11:54,Cash,"16439 Jerry Center
Donaldshire, MI 99104",Home Decor,12.37740653,188.5361208
484714,D,8,44.30105282,7/23/2023 2:00,Debit Card,"83066 Page Highway
Lake Angela, MD 20573",Electronics,6.183102072,332.494988
42671,C,7,77.22222765,01/10/2024 08:32,Credit Card,"336 Brady Mews
South Jacquelinechester, PA 32878",Home Decor,18.15642368,442.4100298
871211,A,1,48.73836641,4/22/2024 3:34,Debit Card,"270 Jill Road Apt. 201
Howardville, CA 88912",Electronics,0.414711578,48.53624276
667204,B,1,79.42131958,10/16/2023 14:14,Debit Card,"273 Krystal Dale
New Franktown, WA 83533",Home Decor,16.33848705,66.44507756
535187,D,5,34.32030125,9/30/2023 7:18,Debit Card,"7493 Donna Causeway
East Michael, TN 18385",Books,11.47216642,151.9150959
794925,C,8,96.22598876,9/23/2023 6:35,PayPal,"582 Johnson Branch
Jessetown, NE 97814",Clothing,11.97943088,677.5893035
952538,D,3,18.44280449,7/22/2023 9:34,Credit Card,"818 Reese Orchard Suite 501
West Davidview, PR 66797",Home Decor,7.945045766,50.9325457
526260,A,8,77.63117951,8/31/2023 9:54,Debit Card,"39007 Dennis Walks Apt. 705
West David, MP 97755",Electronics,9.307017834,563.2482543
787205,D,3,16.6768263,11/14/2023 0:15,Debit Card,"0393 Charles Falls
Mollyport, PA 24184",Clothing,17.40464468,41.32285182
931301,D,4,86.06080454,01/04/2024 12:31,Cash,"USS Vincent
FPO AE 69460",Electronics,7.88512188,317.0992209
706534,B,7,22.28507954,08/03/2023 19:48,Debit Card,"0988 Antonio Ridge
Bakershire, ND 06029",Home Decor,11.64707536,137.8266367
118374,D,3,62.78204236,2/26/2024 18:47,Cash,"66160 Joseph Motorway Apt. 904
Gallagherstad, CA 41236",Clothing,19.10625622,152.3602335
216153,D,4,40.02100951,5/24/2023 9:21,Debit Card,"361 Dean Highway
Michellemouth, HI 26207",Home Decor,0.527002785,159.2403907
611437,D,8,64.42549074,12/13/2023 5:16,PayPal,"3898 Teresa Loaf
Nataliemouth, RI 45754",Clothing,3.411037406,497.8233052
850424,A,4,14.30387901,5/22/2023 1:36,Cash,"03960 Spencer Village Suite 642
Lake David, GU 14774",Clothing,7.870174474,52.71255509
814267,D,9,89.32138238,07/01/2023 09:02,PayPal,"97618 Yang Mews
West Timothy, WV 52416",Electronics,3.517657321,775.6142601
158926,B,4,74.27877678,2/24/2024 14:30,Cash,"24833 Paula Cove
North Lance, IA 61192",Clothing,0.329783166,296.1352715
280337,C,4,41.11056387,10/03/2023 22:30,Debit Card,"9179 Carol Squares
Andersonhaven, MT 35437",Clothing,5.819159722,154.873098
406992,B,5,52.34816038,10/02/2023 19:01,Credit Card,"6148 Amanda Lake
North Williamborough, PW 87411",Electronics,13.07388366,227.521114
886909,B,1,66.35890436,12/25/2023 21:04,Debit Card,"PSC 7234, Box 7726
APO AA 28893",Home Decor,13.36256512,57.49165255
618922,C,7,65.60245188,11/27/2023 22:49,Credit Card,"98925 Jacob Mission Apt. 207
East Ethan, MP 20167",Home Decor,12.64194028,401.1632036
619331,C,9,67.57622992,7/20/2023 3:47,Credit Card,"9264 Logan Circle
Underwoodview, OR 71929",Home Decor,1.034173389,601.8963708
259024,B,9,23.94354802,8/17/2023 17:12,Credit Card,"680 Philip Mission Suite 502
Kaylachester, TN 33560",Electronics,18.56879439,175.4776783
295828,D,1,81.38623409,1/16/2024 6:29,PayPal,"90183 Thompson Bridge Apt. 056
Charlesmouth, NV 76668",Clothing,16.57382574,67.89742147
668928,B,6,51.37537283,11/16/2023 7:55,Credit Card,"6339 Joshua Islands Apt. 332
North Hunterbury, NV 05247",Home Decor,7.126248758,286.2854158
618023,D,3,82.02103763,9/19/2023 12:45,PayPal,"283 Matthew Course
New Felicia, KS 49854",Clothing,19.96923243,196.9261979
643849,D,4,93.56514051,11/19/2023 22:03,PayPal,"04462 Rodriguez Corners
Sharonmouth, KY 43688",Clothing,10.6546599,334.384372
202942,D,8,19.29445618,1/27/2024 21:50,Cash,"5139 Daniel Fork
Emilyfurt, UT 64122",Clothing,9.339844038,139.9390725
817704,C,4,42.04355575,02/03/2024 06:57,Debit Card,"409 Mary Cove
Leonardland, VI 05747",Electronics,19.73638755,134.9827066
979242,D,8,57.78719671,3/20/2024 19:48,Cash,"565 Ashley Drives Apt. 103
Davisbury, ID 84115",Books,6.253668514,433.3870159
567708,B,4,22.14216585,08/08/2023 04:25,Credit Card,"7373 Joe Rapid
West Theresaside, AZ 87616",Home Decor,18.26752993,72.3893563
731785,B,9,33.32345617,04/08/2024 08:22,Credit Card,"98794 Davis Port
Murphyside, SC 56059",Home Decor,4.353319511,286.8550168
111518,A,6,14.42700479,3/19/2024 21:41,Debit Card,"6175 Heather Trace
South Larryland, MD 62596",Books,16.56527496,72.22279064
